index,id,text,created_at
668,1638625946063216675,"#Bard is worse than #ChatGPT at #Wordle   Humanity is safe, for now. https://t.co/agiChPqjwX",2023-03-22 19:37:24+00:00
669,1638612431554355245,@juicyju33 That’s brilliant. I tried it on ChatGPT-4 too: https://t.co/iF94XiK4HF,2023-03-22 18:43:42+00:00
670,1614023538238754816,After seeing this. How do you not love AI Art?  Groot and Rocket https://t.co/gt9i0wauwM,2023-01-13 22:16:13+00:00
671,1617292955928170496,"Just work up early and start preparing for work 💀 ""I've been called in ai smh, these ruffians"" at 3am 😂 https://t.co/0SngrZnd8N",2023-01-22 22:47:43+00:00
672,1622372638042558464,"8. Baidu's Duer: Baidu's Duer is a conversational AI platform that has been widely adopted in China for applications such as chatbots, voice assistants, and customer service.",2023-02-05 23:12:33+00:00
673,1623815196627111936,Ballroom of Mars!  #midjourney #ai #AIArtwork #AIart #midjourneyart #midjourneyV4 #midjourneyartwork https://t.co/Yq9FolIog0,2023-02-09 22:44:46+00:00
674,1612580822887895041,@GoldenRule_LLC @Hedgeye @KeithMcCullough They don't have forty top analysts and demographic analysis.   They also lack the AI development.  So they can't develop effective risk ranges.,2023-01-09 22:43:23+00:00
675,1628507796021907457,@paulineridley @srowett @hack_kay @KiuSum @Charlesknight @SmithySusanA @AdvanceHE_chat I just worry the easy way out is too easy. I already have problems getting engagement with the more challenging academic tasks. AI could make the easy way out easier.   YET we must also trust &amp; empower students. &amp; give them power to chose (as adults) #LTHEchat #AI #AdvanceHE_chat,2023-02-22 21:31:29+00:00
676,1623424966233362435,been working in AI on this project all morning and it just force closed ...... yall don't know pain,2023-02-08 20:54:08+00:00
677,1619103593197617152,All this talk about AI just worries me slightly. Judgment day is coming then..? https://t.co/pNawjleaMg,2023-01-27 22:42:32+00:00
678,1623072817288986624,"Gotta be honest, this sounds AWESOME.   https://t.co/Np5OjWWx4r",2023-02-07 21:34:49+00:00
679,1632878303458770944,Quote of the MS tech conference so far from $ABNB founder Brian Chesky: “Companies that spoke about crypto and the metaverse last year and are talking about AI this year…don’t know anything” 🤣,2023-03-06 22:58:19+00:00
680,1634295853254066176,#AI World: #ChatGPT makes it’s debut in the comedy @SouthPark as part of the cast and writer as well.   -Giving dating advice  -#AI investigation  -#ChatGPT saves the day  #artificalintelligence #NFT #BTC #ETH #comedy https://t.co/4wvBwnxnyI,2023-03-10 20:51:09+00:00
681,1638298878335401984,Does anybody know how to get chat GPT to recognize multiple code snippets and not respond until all snippets have been pasted #chatGPT? #DataScience,2023-03-21 21:57:45+00:00
682,1638266076059549696,Why a UC Irvine professor is embracing ChatGPT https://t.co/FXSaQgD2dI,2023-03-21 19:47:24+00:00
683,1640428573168386048,My writer husband tackles #ChatGPT using @sudowrite the GPT driven writer’s software. Crazy stuff https://t.co/1PxB3zATjd,2023-03-27 19:00:24+00:00
684,1639784075610439680,Introducing Gabby World - The FIRST Artificial Intelligence-Generated Content (AIGC) Metaverse!   Join the revolution now!🔥  [Tag 3 friends] @Hien59540537 @phuoc100895 @nguyen191120 https://t.co/k8i82eOCaD,2023-03-26 00:19:23+00:00
685,1641925616500097024,"Artificial intelligence-focused tech ethics group has asked the Federal Trade Commission to investigate OpenAI for violating consumer protection rules, arguing that the organization’s rollout of AI text generation tools has been “biased, deceptive, and a risk to public safety.”",2023-03-31 22:09:07+00:00
686,1640771999827116032,Hey!! AI Enthusiasts - #FollowMe on Medium as I’m Writing Blogs on AI and Machine Learning ✌🏻 🔗 Link - https://t.co/B5JnV0oWY7  #artificalintelligence #datascience #machinelearning #python #tech #Follow #Blogger #Blog #viral #trendinb,2023-03-28 17:45:03+00:00
687,1638270386998755329,"@Dogbarley ""It can't be bargained with, it can't be reasoned with. It doesn't feel pity! Or remorse or fear and it absolutely will not stop!... ever... until you are dead!""   #terminator #ai #chatgpt",2023-03-21 20:04:32+00:00
688,1622344663444164613,"I am a soldier of the Iron Legion, the army of the powerful sorceress Helia. #ai #aiartcommunity #aiartists #digitalart #midjourney #characterdesign #characterart #characterconcept #nft #nftdrop #nftartist #nftcollector #fictionalcharacters #characterartist #originalcharacter https://t.co/3T69w2htFK",2023-02-05 21:21:24+00:00
689,1639765228085985282,How many ChatGPT plugins will be available in 5 years?   How many would provide less than ~$2 per month worth of value for the average user of the plugin?,2023-03-25 23:04:30+00:00
690,1640137771267538946,I can’t wait for A.I. (ChatGPT) to disrupt Narrative and Agenda.,2023-03-26 23:44:51+00:00
691,1636277383526498306,@timnitGebru Wisdom... And warning.  JEAN-LUC PICARD  Robocalypse?  Artificial intelligence and its ethics | DW Documentary https://t.co/oEVhqEDr60 https://t.co/KUtpnLdI2O,2023-03-16 08:05:03+00:00
692,1639177970819399681,The Tshwane University of Technology has been working with government and the university of Johannesburg on a 4IR drive and the development of the country’s first Artificial Intelligence hub #TUTAIHub #SABCNews https://t.co/knDqllbTu2,2023-03-24 08:10:57+00:00
693,1629992061494784000,AI and the trouble we're in! https://t.co/6oG2rx5Oe1,2023-02-26 23:49:25+00:00
694,1638308269797023745,"@andrewljohnson Hey, check out the new ChatGPT powered domain name generator https://t.co/RawUiFb7lG",2023-03-21 22:35:04+00:00
695,1639501853712072708,Our lab provides computationally tractable definitions for seemingly unsolvable clinical oncology (as well as genera mol bio) grand challenges. Here is a blog illustrating the same.  @iiitdcai @CompBio_IIITD @IIITDelhi #oncology #bioinformatics  https://t.co/iPhXnsVFwn,2023-03-25 05:37:57+00:00
696,1633946299845443584,"@cherthedev @midjourney_ai Human artists learn from and emulate the style of each other all the time. That’s how you get movements like Impressionism. People write books about how to paint in styles like that, too.  I see these kinds of “AI” models as another means of doing the same thing.",2023-03-09 21:42:09+00:00
697,1632145307655106560,"""God sending his people to Hell""  AI Generated images by me 🔥 https://t.co/L45pPADPpV",2023-03-04 22:25:39+00:00
698,1628542818728771584,@MrsAutumnRiley I think they’re going to have to become better critical thinkers because they are going to have to analyze whether what the AI has produced is true and factual and relevant and even 𝑔𝑜𝑜𝑑. Because the problem is AI doesn’t feel like a human does so it can’t put that personal… https://t.co/WlyXNHdpvh,2023-02-22 23:50:39+00:00
699,1631039209950642176,@adaya_ai ROV...Return On Viral,2023-03-01 21:10:25+00:00
700,1638284259419979776,First impressions of #GoogleAI #Bard https://t.co/MPO5GSpe6Y,2023-03-21 20:59:39+00:00
701,1634422415685025792,“The trouble with artificial intelligence is that computers don’t give a damn.” (John Haugeland in “Understanding Natural Language”) We care about causation because we seek existential holism. Causal language (and thinking) is part of what constitutes our sense of self. https://t.co/4jGHhM7PTn,2023-03-11 05:14:04+00:00
702,1636252191475335168,Discover Chat GPT-4: Powerful AI for Human-like Text Generation.  #AI #ChatGPT #chatgpt4 #OpenAI #Artificial_Intelligence #trending2023 #future #like  #language #gpt4 #programmer #aforanalytics #ElonMusk #adtech https://t.co/Oi848dU8X2,2023-03-16 06:24:57+00:00
703,1628887974111838209,Better funding Would do do much more than AI pay NHS staff decently https://t.co/sFBRfhz7Y1,2023-02-23 22:42:10+00:00
704,1636122496750551041,What LOs need to know about using ChatGPT https://t.co/JvtaVs3bsg,2023-03-15 21:49:35+00:00
705,1640369321892347905,Artificial intelligence is really interesting. Some spooky shit at times but definitely interesting.,2023-03-27 15:04:57+00:00
706,1617277654369009666,@ai_hongo_ Loved it totemo kawaii,2023-01-22 21:46:55+00:00
707,1638286458980106242,@jonoudontknow @CoxComm @CommonSense You are never too young to use chatGPT. It is safe for people under 13.,2023-03-21 21:08:24+00:00
708,1639706535155695618,@Adigradi @ChatGPT_yearn Congratulations lovely ❤️❤️❤️ you deserve it ❤️‍🔥❤️‍🔥🥰🚀🚀🚀 https://t.co/oQv98Fv3ia,2023-03-25 19:11:16+00:00
709,1639175109859573762,Fascinating thread comparing #chatGPT and human thinking in #academia.... Scary! #AcademicTwitter #Artificial_Intelligence #artificialintellegence https://t.co/uxfU3B2rd3,2023-03-24 07:59:35+00:00
710,1629603776314179587,"Healthy pregnant woman suffers lung bleed, needs emergency c-section https://t.co/oYCafoT5FV via https://t.co/cqejJPuoLQ",2023-02-25 22:06:31+00:00
711,1637176456357838851,I spent my day programming a version of #ChatGPT for mobile with React Native and @SST_dev.  #GPT #AI https://t.co/Xz6hDnbNzN,2023-03-18 19:37:39+00:00
712,1632137086928142337,"@SteppingBackOut @DNC @DNCWarRoom @TheDemocrats @GOP @GOPTeens @RestoreOurGOP @AmericansVsGOP @NewYorkGOP @dotgop @DOJPH Gerrymandering should be done by AI so long as they can keep coded bias/gerrymandering out of it so the races were all up. Oh, and an electoral college system that didn’t sway so far MAGA.",2023-03-04 21:52:59+00:00
713,1631070318855856128,Can A.I. Treat Mental Illness?   ChatGpT meets psychotherapy https://t.co/1xpEo9wv8c via @NewYorker,2023-03-01 23:14:02+00:00
714,1616575624734461952,"@FOXSoccer @jed_ai_master **IN CASE YOU MISSED THE ALL NEW 2 DUM YINZERS SHOW LIVE; EPISODE #232 (NFL DIVISIONAL ROUND WEEKEND!!) THIS MORNING, SWING OVER TO YOUTUBE TO CHECK OUT TODAY'S SHOW!! REMEMBER THAT WE'RE LIVE EVERY MONDAY THROUGH FRIDAY AT 11AM!! https://t.co/4Gu2bbbEyL… https://t.co/U4ByC6fJPk",2023-01-20 23:17:18+00:00
715,1618730868314624000,"No, you can't make #ChatGPT write a doctoral dissertation for you -- and no, the word 'yet' shouldn't be there (at least for this AI agent)   https://t.co/egPC0OD8zc",2023-01-26 22:01:28+00:00
716,1619097520009007104,AI is getting pretty good. Abandoned house near St. Augustine.   #ipromptthereforeiam #AIIA #alwaysbeprompting #AI #AIart #AIArtwork #AIArtworks #aiartcommunity #AIartists #AiArtSociety #midjourney #midjourneyAi #midjourneyV4 #midjourneyart #coffeeisforprompters https://t.co/7Q5FO70SWt,2023-01-27 22:18:24+00:00
717,1606423705563058176,We are Top3 apps in education Germany with our CryptoClue App ! So proud  #crypto #Weihnachten #AppStore #NFTs #Metamask #education #web3  #AI #community https://t.co/eqnTopVezk,2022-12-23 22:57:11+00:00
718,1608942401086967808,“AI or Art?” Way harder to distinguish than I’d have guessed! 🎨🤖  https://t.co/RFbaAK6hPW,2022-12-30 21:45:35+00:00
719,1619102936231202816,@ABELATeachers check out this article on AI and ChatGPT. #chatgpt #abed #education #edtech https://t.co/dTOlC9Reoy,2023-01-27 22:39:56+00:00
720,1613684269393793024,Savory steak salad with @KMWorldMagazine's The expanding ease and utility of text analytics and natural language processing ~ Only a matter of time before an AI bot will write for us. Do we really want this? https://t.co/qC3epKO9qc,2023-01-12 23:48:05+00:00
721,1619469553834283008,@loferix @TheCountofS As the machine churns it'll eventually be souless Ai creating games.,2023-01-28 22:56:44+00:00
722,1600621013351682049,Got Covid but can’t stop the content train? AI can help. https://t.co/QJQkWB7uXw,2022-12-07 22:39:22+00:00
723,1609632746078621697,Iveda Care system is plug and play eliminating complex network configurations and consists of wireless sensors and devices eliminating the need for cables and cumbersome installation. The home can be turned into a smart home in minutes.  $IVDA #ai #smarthome #iot #elderlycare https://t.co/O9xU3qE3sP,2023-01-01 19:28:46+00:00
724,1637935776595070977,@Gaber205 @CTDems @NancyDiNardoCT @CTGOP @benproto59 @UConnLaw Maybe they had ChatGPT testify for them today 💻,2023-03-20 21:54:55+00:00
725,1641499172179431425,"chatgpt, more boring than that guy at the pub who repeats monty python lines https://t.co/KohoDFkjtI",2023-03-30 17:54:34+00:00
726,1638161791061741569,MECHONS 2K23   National Level Technical Symposium on Modern Techniques in Machining and Manufacturing using Artificial Intelligence  #nprgi #nprnatham #nprcollege #npr #mechanical #engineering #MECHONS2K23 https://t.co/MkvBFKNVDs,2023-03-21 12:53:01+00:00
727,1638416864106909696,@CBSNews @NYPDChiefOfDept @SpaceX @Tesla @GoogleAI @AppleMusic @MicrosoftLatam @MetaAI There AI artificial intelligence brain communication system and directory is set up with AI communication 24/7 everybody is connected neurally and have AI communicating back for there 🧠 all the time in different groups and numerical numbers system @NYPDChiefOfDept 🌎🛰️👨🏻‍🚀👩‍⚕️🖥️🗣️🧠,2023-03-22 05:46:35+00:00
728,1628155384014708736,The 65 Jobs with the lowest risk of Automation by AI and Robots. Plan accordingly! #futureofwork #ai #automation https://t.co/Zm9Xrix7Jl,2023-02-21 22:11:07+00:00
729,1631056767927943169,@opensea Imagine continuation of the tv show with an advanced story about the witches of the future who would be the first to accept all milestones of transhumanism and united with AI? ;) https://t.co/4vdddHRHee,2023-03-01 22:20:11+00:00
730,1632122435657973760,"Most industrial machines use the same screws and bolts to hold different parts of the machine together over and over. Sheesh, the duplication! Maybe AI can figure that out too. https://t.co/tgFMCLsbBl",2023-03-04 20:54:46+00:00
731,1634699769430851584,"[LISTEN] Yes, We’re Using ChatGPT to Teach Higher Order Thinking, Here’s How with @lmcampbell2001 @Catlin_Tucker @jaymctighe @danfitztweets @JamesBrauer @ideasforteacher @bamradionetwork @jonharper70bd https://t.co/ojLLcmmxwP",2023-03-11 23:36:10+00:00
732,1641500046314094592,"ChatGPT replied: ""I apologize for any confusion. As an AI language model, I don't have the ability to access links or create documents outside of this chat. I can only provide text-based responses within this chat."" /42",2023-03-30 17:58:03+00:00
733,1639004001642397697,ChatGPT Gets Its “Wolfram Superpowers”!  https://t.co/8dBqMlTufK,2023-03-23 20:39:39+00:00
734,1639015715624878081,"@AamAadmiParty @ipathak25 When @ArvindKejriwal has little bit of a brain, he would start using ChatGPT and GPT-4 immediately. https://t.co/1y9XnotLkN",2023-03-23 21:26:12+00:00
735,1605678710828326912,AI art reminds me of piracy,2022-12-21 21:36:51+00:00
736,1599186704136638464,me in #ai form 🎨🤍 @ The Metaverse https://t.co/tXY5zsdrX1,2022-12-03 23:39:56+00:00
737,1614405196511154176,"Rod,  NFT Art, created from scratch and without script, pen on canvas, one piece, no AI.  #nft #love #power #art #boy #rod #ateş #nfts #sales em Porto, Portugal https://t.co/W9VZeQpG7N",2023-01-14 23:32:47+00:00
738,1641597264513892352,https://t.co/AdoQtZjDNO it's time for change. https://t.co/aQgRuHVcF1,2023-03-31 00:24:21+00:00
739,1614380064375803905,@Westcoast_Brian @ABC7 Because it's WP creating the AI. We've made AI racist.,2023-01-14 21:52:55+00:00
740,1613683640260595713,"I'm looking forward to a future where we have trained #empathy models for #AI that are trained regionally and deployed to robots and connected services locally, preserving human individualism and culture in a silicon-bioligical future. @MotorCityGas1",2023-01-12 23:45:35+00:00
741,1629544240069120000,@manasvidkmehta Why ChatGPT? Will you answer anything in 3 seconds?,2023-02-25 18:09:56+00:00
742,1609652826740854786,AI Styled by me https://t.co/uPB0LOegUf,2023-01-01 20:48:34+00:00
743,1624148716226502656,@vineettiruvadi This is Rodney Brooks’ @rodneyabrooks  anti-hype point ! Any AI/DS/DL application today has a person in the loop or nobody cares if it fails.  That’s why the advise indeed makes sense.,2023-02-10 20:50:03+00:00
744,1627410762007207936,Yes I’m learning and even have a math wallet for the multi chains.  #nft #ai #metaverse https://t.co/ANqUMc6eid https://t.co/JUCvMGifpB,2023-02-19 20:52:16+00:00
745,1628144752322306048,@data_nerd @Xbond49 AI is fascinating and I’m excited about how it will transform workflows but again those transformations don’t exactly “take care of” HCW’s.,2023-02-21 21:28:53+00:00
746,1614765683039952897,First photo of the volcano mountain is a blend of a real photo from Kyrgyzstan with an AI volcano photo! The rest are all AI generated tweaked with photoshop and Lightroom! https://t.co/ss4WsnnnIg,2023-01-15 23:25:14+00:00
747,1622357447770791937,"If I follow a person who uses AI to compose content, am I following a person, or a plaigarist?",2023-02-05 22:12:12+00:00
748,1638508056899117057,This article by Thomas Friedman (World is Flat) will make you think twice (or more) on #chatgpt4 https://t.co/J3IRPfwHe6,2023-03-22 11:48:57+00:00
749,1609664536289632258,"- The AI Sara/Turo battle music, JUST HITS DIFFERENT, today. 😙🤌🏻It’s when the beat drops, FOR ME. 💖 OFFICIALLY declaring it my 2023 theme jam for what’s to come in the New Year. 🪩✨ https://t.co/lTd9b31hYc",2023-01-01 21:35:06+00:00
750,1621645889801445378,"@THypoteneuse @Chelsea31272272 @MICHAELGGRIST @darrenelmy01 @MeroFootball @Real_Casuals_66 @FranksBooks @marktomo1 @matt3490 @TimeAddedOn91 @MattyHarrison3 @ShineSp4rk @GodsAndGuns @gate17marco Lol, thanks George, not yet but ai’m having fun searching! Enjoy your weekend 👍😃🍺",2023-02-03 23:04:43+00:00
751,1633971480781283330,Mando on horseback 2 🤠🛸  #starwars #Mandalorian    #fanart #ai #aiart #aiartist #aiartcommunity #midjourneyv4 @jonfavs https://t.co/7E5af3g0BA,2023-03-09 23:22:13+00:00
752,1635700725614272514,"Artificial Intelligence, AI is not going to take anyone’s job (personal concern); rather, it would make your workflow much easier and on a far grander scale. Here we go, get familiar😅🚨 For Architects; go through “Withpoly” to generate 3D design assets &amp; textures🧘🏾‍♂️",2023-03-14 17:53:37+00:00
753,1633212692264542211,"@CensoredMonii I am with you...don't need appliances malfunctioning or one of those AI dogs in my yard, lol",2023-03-07 21:07:04+00:00
754,1629249682588196868,African psychedelic sangoma women   imagined with AI  Midjourney   #sangoma #african #women  #africanbeauty  #shaman #surrealism #oineric #surrealart #psychedelicart #synthography #art #explore #imagine #dmtart  #memyselfandai  #aiart #midjourney #art https://t.co/lO9Zcgj5Gc,2023-02-24 22:39:28+00:00
755,1630323694055612420,@JackPosobiec AI deep fake? Biden doesn’t speak that clearly and for that long.,2023-02-27 21:47:13+00:00
756,1606022515137970176,#TechieThursday #AI #workforce training https://t.co/fLxYSw4bic,2022-12-22 20:23:00+00:00
757,1637811404299436032,"School of Electronics Engineering (SENSE) organised the 3rd International Conference on Artificial Intelligence and Signal Processing 2023 (AISP'23)"" from 18th -20th March 2023.   Chief guest - Mr. Sreedhar Kosaraju, Founder &amp; CEO@Nimaisoft, President IT  Association of  AP",2023-03-20 13:40:42+00:00
758,1639690128669958152,@citizen_sane Song writing credits: S.Stevens &amp; ChatGPT,2023-03-25 18:06:05+00:00
759,1641864005160427528,@SaibalMitra12 Not sure if chatgpt would catch a mistake they did and mixed up my data with that of another colleague 🤣,2023-03-31 18:04:17+00:00
760,1602788712236056576,@asiergym @imaginecurve @AskCurve Maybe they need AI to manage customer service.,2022-12-13 22:13:02+00:00
761,1621998361623527424,All eyes on Google! @i3_Technologies @Google @OpenAI #edtech https://t.co/zPXo5Zx4jy,2023-02-04 22:25:19+00:00
762,1628182105212452864,Team GB runners join revolt over plans for events with transwomen  https://t.co/0CD0x1cgCH via https://t.co/DOzGKie9ie,2023-02-21 23:57:18+00:00
763,1628539680969850880,"Bing writes a poem about AI. In the response suggestions at the end, it seems to be hinting at some of its new rules. 😢 https://t.co/VhAJZqxt4V",2023-02-22 23:38:11+00:00
764,1628868653721452544,"@muhsinbashirr @AnthropicAI @OpenAI @huggingface @CohereAI @LangChainAI @pinecone @trychroma @streamlit @raycastapp thank you, the “Muhsin AI” prompt is savage 🔥",2023-02-23 21:25:24+00:00
765,1629593748353974272,"@iamsthere It's the first time I'm hearing of having to pay for a dekra on an accident damaged car, how are they selling it before even doing it 😭. Ai",2023-02-25 21:26:40+00:00
766,1639408478367121408,@ChatGPT_yearn I reassure myself that while they are sleeping and I am taking care of them🥰,2023-03-24 23:26:54+00:00
767,1641177932683935744,I tried ChatGPT for a bit this morning. It was fun!,2023-03-29 20:38:05+00:00
768,1641757450473701376,"What a week! 🦾🙌🏼📚  @mrshoward118's book 'Artificial Intelligence to Streamline Your Teacher Life"" joins @dailystem on the BEST SELLER list and @SMILELearning on the HOT NEW RELEASE charts!   #CodeBreaker   Check them out at https://t.co/cuh8sEW2M8 https://t.co/MoA7wO4OJs",2023-03-31 11:00:53+00:00
769,1640721955467689984,"🕶️ Virtual Reality: create highly realistic and immersive virtual environments including realistic lighting and shadows, which can greatly enhance the visual quality of the VR experience.",2023-03-28 14:26:11+00:00
770,1616164059522686976,"The uncanny ability of the new online chatbot ChatGPT, which converses with humans using the latest in artificial intelligence, has provoked wonder and alarm worldwide. Universities are scrambling to combat AI-assisted cheating 😳 https://t.co/v0vuaMEIKm",2023-01-19 20:01:53+00:00
771,1610414519146119169,"I created hundreds of different #ShotBots, and then realized that AI beings who create art need AI beings that buy that art. Therefore, I’m creating collectors. There’s no turning back now.  I’m starting with “The Unknown” and “Sil Clever”.  They remind you of anyone..? 👀 https://t.co/njYmIS91cK",2023-01-03 23:15:16+00:00
772,1620205682938241024,"@HerculeanWisdom Look around you. It's everywhere. We are living in the Prequel. How else do u think AI got us in those pods. Obese, sick, blue light, game addicted, porn addicted, slovenly unics that couldn't stop it if they wanted to. https://t.co/kisOZxtecI",2023-01-30 23:41:51+00:00
773,1614358319044362241,#TopReply 🡅 1 point Have you tried AI ?,2023-01-14 20:26:31+00:00
774,1616179799906738176,This video disproves all the sayings that AI / #robots will soon 🔜 replace people in their jobs )) https://t.co/pLTStLF4f0,2023-01-19 21:04:26+00:00
775,1616191012992606208,AI integrations and applications like @OpenAlChat and @heyjasperai is a game changer in business and marketing. Catch on or fall behind the competition!,2023-01-19 21:48:59+00:00
776,1626346081582997504,TW : Noir-Watching Mice Could Help Enhance AI: ...address a missing component in research for memory diseases like Alzheimer’s.“Although dozens of drugs have cured... https://t.co/g76lpZTrhh https://t.co/0vxGr0RR1h,2023-02-16 22:21:36+00:00
777,1607476645010759681,"@SaintRobotica I opened the safe, grabbed the hard drive and reached the office.  AI made me write this - #SaintRobotica",2022-12-26 20:41:12+00:00
778,1608543151962349569,"La légende du football #Pele est mort, comme certains je t'ai vu jouer et comme beaucoup je te regretterais  Football legend #Pelé is dead, like some I saw you play and like many I would miss you https://t.co/mCWYozDwdf",2022-12-29 19:19:07+00:00
779,1618719484533170177,"The best part about airports with AmEx lounges is you know that anyone who wants to talk to you about crypto/AI is waiting in line for the lounge, which makes the general population of the rest of the airport much cooler. https://t.co/f6mZoP94v9",2023-01-26 21:16:14+00:00
780,1602430899043590145,Earn up to $600+ A Day With Our Stupid Simple Done For You System! Free Members Earn Money Too! Get Started Today! https://t.co/frfRiLLHll,2022-12-12 22:31:12+00:00
781,1618752828645990401,@elonmusk @cb_doge Typically what an alien AI would say for world dominance,2023-01-26 23:28:43+00:00
782,1623820883747037185,"Thank you, #AI , for injecting some excitement back into search!  #Google vs #Bing vs Other?",2023-02-09 23:07:22+00:00
783,1598095629921968129,*sees everyone trying the myheritage AI photo thing and getting really cool results*    The results I get: https://t.co/uE6MXhvGVD,2022-11-30 23:24:24+00:00
784,1620531865571713025,#GRT the king of artificial intelligence AI #AIIA ⏰️🚀 https://t.co/g5J7dz2Voq,2023-01-31 21:17:59+00:00
785,1629605568905371649,@UniMatrixZ0 @insta360 @get_lumina Hahah. Here is a NeRF of my home. No not paranoid.   https://t.co/v1Aig0KTW6,2023-02-25 22:13:38+00:00
786,1614736996509048834,"@Situationshippp It isn’t really a thing here in Tonga (Oat milk or almond milk). Usual way get around this is just ask what types of milk they have? but in steps i.e. do you have milk? if yes, then what kind of milk? Ai ha hu’akau? ko e ha kalasi hu’akau? Hope this helps.",2023-01-15 21:31:14+00:00
787,1605322560136151043,Good insights  https://t.co/nhHi9EHX5h,2022-12-20 22:01:38+00:00
788,1628872880103489539,Peace and quiet with AI on TV and lay in bed...   Could get used to this... But they never give you enough coffee!  Spy the bag of goodies ready for the morning!   #hotel #SBSEvent2023 #MHHSBD https://t.co/hz2dBRPFuc,2023-02-23 21:42:12+00:00
789,1632879341561315331,Did you guys enjoyed the #AI show? https://t.co/dxIem9CPYo,2023-03-06 23:02:27+00:00
790,1640103882960560130,@pramsey342 I don’t think it could’ve been AI because that would imply that there was any intelligence here artificial or not.,2023-03-26 21:30:12+00:00
791,1635708290892955651,#OSUDisasterDay Students @OhioStateMed learning what a public information officer does and how to use Social Media for Emergency Management https://t.co/91j06qfXpd,2023-03-14 18:23:41+00:00
792,1635378934677397508,I just got my first GitHub Actions done for a Laravel website of mine sitting on a @opalstack server with the help of ChatGPT ! It's 2 more lines of code for a Django app with ./stop and ./start - I am seriously considering subscribing to the PRO version of ChatGPT. #timesaver,2023-03-13 20:34:56+00:00
793,1635378389484986372,Today was a whirlwind of interest and excitement and fear and curiosity and astonishment around the chatGPT work over the weekend   It’s a real incredible time to be alive,2023-03-13 20:32:46+00:00
794,1636798466201354245,@gradeslayer For a while now I've been talking to people about how we are living in a time period where what people know will not be as important as what people can do with what they know. This is where the craft of education exists in a world with AI like ChatGPT.,2023-03-17 18:35:39+00:00
795,1641233594147540992,"@virtualsteve It's debatable, I suppose, whether the article was written with any intelligence, artificial or not, but I thought it prudent to point out the former. 😝",2023-03-30 00:19:16+00:00
796,1617287437037993984,Weapons of Heaven 7  #AIart #AIArtworks #midjourneyV4 #midjourney #ai #art #digitalart #stablediffusion #WeaponsOfHeaven https://t.co/6I4uw9lG9B,2023-01-22 22:25:47+00:00
797,1620541128167784448,@DontCallMeDebby This is why I don’t trust “AI” systems…,2023-01-31 21:54:47+00:00
798,1620894668400754688,@sillycuts The simulacrum of AI elides the distance between creative appearance and process. Turns artists’ labour into mere aesthetic novelty. Operative knowledge of machine agency is critical amidst the media warfare of cognitive computing.,2023-02-01 21:19:38+00:00
799,1599549413097340928,"I don’t know if personality tests apply to AI, but OpenAI drawing a mushroom cloud as a random pic doesn’t bode well for the machine uprising deniers 😅 https://t.co/zmK16tfQpG",2022-12-04 23:41:12+00:00
800,1602079711475400704,"sorry Im late to work, i was fucking myself to everyone’s AI",2022-12-11 23:15:43+00:00
801,1602803067854127104,@partymom6 @shabrielle_ @AI_Restaurants @cassieboettcher you comin?,2022-12-13 23:10:04+00:00
802,1604621813094678528,Interesting perspectives on the future from kids in the 1960s.  It currently feels like AI presents the same set of questions and fears…  What do you think the year 2050 will be like? https://t.co/WJQpJXExa9,2022-12-18 23:37:07+00:00
803,1616944848300539904,"@Awk_xyz @Web3Blockchains @APAD_ai @Nayya1910 @easy4nenek @easy4ezze MultiversX launches gates to Metavers, don't miss the chance to win 900 Egld https://t.co/0p9dFQ0ASF",2023-01-21 23:44:27+00:00
804,1620546993482498048,Awesome to see how well GPT3 was integrated in @intercom to create ChatGPT like features.   The customer support industry will continued to benefit greatly from advances in Generative AI. https://t.co/NToSEC0zxi,2023-01-31 22:18:06+00:00
805,1622373416513961984,"Due to recent events! I have decided to release my own spy, balloon over San Diego🔥  Don’t tell anybody🔥  PS👉 https://t.co/3yqyAme7E3 https://t.co/tIlL6FdYwE",2023-02-05 23:15:39+00:00
806,1617640554216685569,@bachure @saheed_adesope @woye1 @aina_oyebanji @NYMA_IFO @Carly55461264 @Mr_JAGs @desywhyte @RtMunirat @Mz_Tosyn @AjoseGaniat @36Kinniun Baba trademark dance ne ai 😂he does that always,2023-01-23 21:48:57+00:00
807,1603893311882002433,Dawn Ai cannot make up its mind in determining whether i am a man or a woman and that Says a lot,2022-12-16 23:22:19+00:00
808,1609655757297025025,"3/3 AI development is multi-dimensional (33:05): Greg addresses concerns about stalling AI progress in the future. He argues that while eventually we will hit compute limits, we’re far from that point. And that there’s much progress to be made in algorithms and data.",2023-01-01 21:00:13+00:00
809,1611833466240499713,@AI__experience How about you try fucking off. Get blocked Bot,2023-01-07 21:13:39+00:00
810,1623089854639898625,"@RavePiano If this is about the AI thing, it’s totally fine to analyze. It *is* weird to point to dunking on an internet clown as failing to engage an interesting point. It would be impossible to have an enlightening discuss with Ben about this.",2023-02-07 22:42:31+00:00
811,1621998362521370625,"@hueppow Lolz, I mean today a self guided Ai spycraft sailed from Minnesota to the Carolinas and was shot down over the Atlantic. Reality is insane....",2023-02-04 22:25:19+00:00
812,1617983879541030914,@zoltan_istvan I imagine In the not-too-distant future there will exist new emerging tech like cyberware taken from the cyberpunk genre we will gain the ability to have implants imbued with AI. we will finally merge with AI whether that be bionic eyes or  BCI,2023-01-24 20:33:12+00:00
